Key,Neighbors,Metric,Value,Algorithm
3476,13,Degree Diversity,0.808142534,FPLV-SS
3477,13,MAE,0.66983254,FPLV-SS
3478,13,RMSE,0.878709221,FPLV-SS
3479,13,HLU,1.488569592,FPLV-SS
3481,13,SortingAccuracy,0.508133975,FPLV-SS
3485,13,F1,0.722547977,FPLV-SS
3488,14,Degree Diversity,0.808142534,FPLV-SS
3489,14,MAE,0.66983254,FPLV-SS
3490,14,RMSE,0.878709221,FPLV-SS
3491,14,HLU,1.488569592,FPLV-SS
3493,14,SortingAccuracy,0.508133975,FPLV-SS
3497,14,F1,0.722547977,FPLV-SS
3500,15,Degree Diversity,0.808142534,FPLV-SS
3501,15,MAE,0.66983254,FPLV-SS
3502,15,RMSE,0.878709221,FPLV-SS
3503,15,HLU,1.488569592,FPLV-SS
3505,15,SortingAccuracy,0.508133975,FPLV-SS
3509,15,F1,0.722547977,FPLV-SS
3512,16,Degree Diversity,0.808142534,FPLV-SS
3513,16,MAE,0.66983254,FPLV-SS
3514,16,RMSE,0.878709221,FPLV-SS
3515,16,HLU,1.488569592,FPLV-SS
3517,16,SortingAccuracy,0.508133975,FPLV-SS
3521,16,F1,0.722547977,FPLV-SS
3524,17,Degree Diversity,0.808142534,FPLV-SS
3525,17,MAE,0.66983254,FPLV-SS
3526,17,RMSE,0.878709221,FPLV-SS
3527,17,HLU,1.488569592,FPLV-SS
3529,17,SortingAccuracy,0.508133975,FPLV-SS
3533,17,F1,0.722547977,FPLV-SS
3536,18,Degree Diversity,0.808142534,FPLV-SS
3537,18,MAE,0.66983254,FPLV-SS
3538,18,RMSE,0.878709221,FPLV-SS
3539,18,HLU,1.488569592,FPLV-SS
3541,18,SortingAccuracy,0.508133975,FPLV-SS
3545,18,F1,0.722547977,FPLV-SS
3548,19,Degree Diversity,0.808142534,FPLV-SS
3549,19,MAE,0.66983254,FPLV-SS
3550,19,RMSE,0.878709221,FPLV-SS
3551,19,HLU,1.488569592,FPLV-SS
3553,19,SortingAccuracy,0.508133975,FPLV-SS
3557,19,F1,0.722547977,FPLV-SS
3560,20,Degree Diversity,0.808142534,FPLV-SS
3561,20,MAE,0.66983254,FPLV-SS
3562,20,RMSE,0.878709221,FPLV-SS
3563,20,HLU,1.488569592,FPLV-SS
3565,20,SortingAccuracy,0.508133975,FPLV-SS
3569,20,F1,0.722547977,FPLV-SS
3572,22,Degree Diversity,0.808142534,FPLV-SS
3573,22,MAE,0.66983254,FPLV-SS
3574,22,RMSE,0.878709221,FPLV-SS
3575,22,HLU,1.488569592,FPLV-SS
3577,22,SortingAccuracy,0.508133975,FPLV-SS
3581,22,F1,0.722547977,FPLV-SS
3584,24,Degree Diversity,0.808142534,FPLV-SS
3585,24,MAE,0.66983254,FPLV-SS
3586,24,RMSE,0.878709221,FPLV-SS
3587,24,HLU,1.488569592,FPLV-SS
3589,24,SortingAccuracy,0.508133975,FPLV-SS
3593,24,F1,0.722547977,FPLV-SS
3596,26,Degree Diversity,0.808142534,FPLV-SS
3597,26,MAE,0.66983254,FPLV-SS
3598,26,RMSE,0.878709221,FPLV-SS
3599,26,HLU,1.488569592,FPLV-SS
3601,26,SortingAccuracy,0.508133975,FPLV-SS
3605,26,F1,0.722547977,FPLV-SS
3608,28,Degree Diversity,0.808142534,FPLV-SS
3609,28,MAE,0.66983254,FPLV-SS
3610,28,RMSE,0.878709221,FPLV-SS
3611,28,HLU,1.488569592,FPLV-SS
3613,28,SortingAccuracy,0.508133975,FPLV-SS
3617,28,F1,0.722547977,FPLV-SS
3620,30,Degree Diversity,0.808142534,FPLV-SS
3621,30,MAE,0.66983254,FPLV-SS
3622,30,RMSE,0.878709221,FPLV-SS
3623,30,HLU,1.488569592,FPLV-SS
3625,30,SortingAccuracy,0.508133975,FPLV-SS
3629,30,F1,0.722547977,FPLV-SS
3632,32,Degree Diversity,0.808142534,FPLV-SS
3633,32,MAE,0.66983254,FPLV-SS
3634,32,RMSE,0.878709221,FPLV-SS
3635,32,HLU,1.488569592,FPLV-SS
3637,32,SortingAccuracy,0.508133975,FPLV-SS
3641,32,F1,0.722547977,FPLV-SS
3644,34,Degree Diversity,0.808142534,FPLV-SS
3645,34,MAE,0.66983254,FPLV-SS
3646,34,RMSE,0.878709221,FPLV-SS
3647,34,HLU,1.488569592,FPLV-SS
3649,34,SortingAccuracy,0.508133975,FPLV-SS
3653,34,F1,0.722547977,FPLV-SS
3656,36,Degree Diversity,0.808142534,FPLV-SS
3657,36,MAE,0.66983254,FPLV-SS
3658,36,RMSE,0.878709221,FPLV-SS
3659,36,HLU,1.488569592,FPLV-SS
3661,36,SortingAccuracy,0.508133975,FPLV-SS
3665,36,F1,0.722547977,FPLV-SS
3668,38,Degree Diversity,0.808142534,FPLV-SS
3669,38,MAE,0.66983254,FPLV-SS
3670,38,RMSE,0.878709221,FPLV-SS
3671,38,HLU,1.488569592,FPLV-SS
3673,38,SortingAccuracy,0.508133975,FPLV-SS
3677,38,F1,0.722547977,FPLV-SS
3680,40,Degree Diversity,0.808142534,FPLV-SS
3681,40,MAE,0.66983254,FPLV-SS
3682,40,RMSE,0.878709221,FPLV-SS
3683,40,HLU,1.488569592,FPLV-SS
3685,40,SortingAccuracy,0.508133975,FPLV-SS
3689,40,F1,0.722547977,FPLV-SS
3692,42,Degree Diversity,0.808142534,FPLV-SS
3693,42,MAE,0.66983254,FPLV-SS
3694,42,RMSE,0.878709221,FPLV-SS
3695,42,HLU,1.488569592,FPLV-SS
3697,42,SortingAccuracy,0.508133975,FPLV-SS
3701,42,F1,0.722547977,FPLV-SS
3704,44,Degree Diversity,0.808142534,FPLV-SS
3705,44,MAE,0.66983254,FPLV-SS
3706,44,RMSE,0.878709221,FPLV-SS
3707,44,HLU,1.488569592,FPLV-SS
3709,44,SortingAccuracy,0.508133975,FPLV-SS
3713,44,F1,0.722547977,FPLV-SS
3716,46,Degree Diversity,0.808142534,FPLV-SS
3717,46,MAE,0.66983254,FPLV-SS
3718,46,RMSE,0.878709221,FPLV-SS
3719,46,HLU,1.488569592,FPLV-SS
3721,46,SortingAccuracy,0.508133975,FPLV-SS
3725,46,F1,0.722547977,FPLV-SS
3728,48,Degree Diversity,0.808142534,FPLV-SS
3729,48,MAE,0.66983254,FPLV-SS
3730,48,RMSE,0.878709221,FPLV-SS
3731,48,HLU,1.488569592,FPLV-SS
3733,48,SortingAccuracy,0.508133975,FPLV-SS
3737,48,F1,0.722547977,FPLV-SS
3740,50,Degree Diversity,0.808142534,FPLV-SS
3741,50,MAE,0.66983254,FPLV-SS
3742,50,RMSE,0.878709221,FPLV-SS
3743,50,HLU,1.488569592,FPLV-SS
3745,50,SortingAccuracy,0.508133975,FPLV-SS
3749,50,F1,0.722547977,FPLV-SS
3752,52,Degree Diversity,0.808142534,FPLV-SS
3753,52,MAE,0.66983254,FPLV-SS
3754,52,RMSE,0.878709221,FPLV-SS
3755,52,HLU,1.488569592,FPLV-SS
3757,52,SortingAccuracy,0.508133975,FPLV-SS
3761,52,F1,0.722547977,FPLV-SS
3764,54,Degree Diversity,0.808142534,FPLV-SS
3765,54,MAE,0.66983254,FPLV-SS
3766,54,RMSE,0.878709221,FPLV-SS
3767,54,HLU,1.488569592,FPLV-SS
3769,54,SortingAccuracy,0.508133975,FPLV-SS
3773,54,F1,0.722547977,FPLV-SS
3776,56,Degree Diversity,0.808142534,FPLV-SS
3777,56,MAE,0.66983254,FPLV-SS
3778,56,RMSE,0.878709221,FPLV-SS
3779,56,HLU,1.488569592,FPLV-SS
3781,56,SortingAccuracy,0.508133975,FPLV-SS
3785,56,F1,0.722547977,FPLV-SS
3788,58,Degree Diversity,0.808142534,FPLV-SS
3789,58,MAE,0.66983254,FPLV-SS
3790,58,RMSE,0.878709221,FPLV-SS
3791,58,HLU,1.488569592,FPLV-SS
3793,58,SortingAccuracy,0.508133975,FPLV-SS
3797,58,F1,0.722547977,FPLV-SS
3800,60,Degree Diversity,0.808142534,FPLV-SS
3801,60,MAE,0.66983254,FPLV-SS
3802,60,RMSE,0.878709221,FPLV-SS
3803,60,HLU,1.488569592,FPLV-SS
3805,60,SortingAccuracy,0.508133975,FPLV-SS
3809,60,F1,0.722547977,FPLV-SS
3812,65,Degree Diversity,0.808142534,FPLV-SS
3813,65,MAE,0.66983254,FPLV-SS
3814,65,RMSE,0.878709221,FPLV-SS
3815,65,HLU,1.488569592,FPLV-SS
3817,65,SortingAccuracy,0.508133975,FPLV-SS
3821,65,F1,0.722547977,FPLV-SS
3824,70,Degree Diversity,0.808142534,FPLV-SS
3825,70,MAE,0.66983254,FPLV-SS
3826,70,RMSE,0.878709221,FPLV-SS
3827,70,HLU,1.488569592,FPLV-SS
3829,70,SortingAccuracy,0.508133975,FPLV-SS
3833,70,F1,0.722547977,FPLV-SS
3836,75,Degree Diversity,0.808142534,FPLV-SS
3837,75,MAE,0.66983254,FPLV-SS
3838,75,RMSE,0.878709221,FPLV-SS
3839,75,HLU,1.488569592,FPLV-SS
3841,75,SortingAccuracy,0.508133975,FPLV-SS
3845,75,F1,0.722547977,FPLV-SS
3848,80,Degree Diversity,0.808142534,FPLV-SS
3849,80,MAE,0.66983254,FPLV-SS
3850,80,RMSE,0.878709221,FPLV-SS
3851,80,HLU,1.488569592,FPLV-SS
3853,80,SortingAccuracy,0.508133975,FPLV-SS
3857,80,F1,0.722547977,FPLV-SS
3860,85,Degree Diversity,0.808142534,FPLV-SS
3861,85,MAE,0.66983254,FPLV-SS
3862,85,RMSE,0.878709221,FPLV-SS
3863,85,HLU,1.488569592,FPLV-SS
3865,85,SortingAccuracy,0.508133975,FPLV-SS
3869,85,F1,0.722547977,FPLV-SS
3872,90,Degree Diversity,0.808142534,FPLV-SS
3873,90,MAE,0.66983254,FPLV-SS
3874,90,RMSE,0.878709221,FPLV-SS
3875,90,HLU,1.488569592,FPLV-SS
3877,90,SortingAccuracy,0.508133975,FPLV-SS
3881,90,F1,0.722547977,FPLV-SS
3884,95,Degree Diversity,0.808142534,FPLV-SS
3885,95,MAE,0.66983254,FPLV-SS
3886,95,RMSE,0.878709221,FPLV-SS
3887,95,HLU,1.488569592,FPLV-SS
3889,95,SortingAccuracy,0.508133975,FPLV-SS
3893,95,F1,0.722547977,FPLV-SS
3896,100,Degree Diversity,0.808142534,FPLV-SS
3897,100,MAE,0.66983254,FPLV-SS
3898,100,RMSE,0.878709221,FPLV-SS
3899,100,HLU,1.488569592,FPLV-SS
3901,100,SortingAccuracy,0.508133975,FPLV-SS
3905,100,F1,0.722547977,FPLV-SS
3908,105,Degree Diversity,0.808142534,FPLV-SS
3909,105,MAE,0.66983254,FPLV-SS
3910,105,RMSE,0.878709221,FPLV-SS
3911,105,HLU,1.488569592,FPLV-SS
3913,105,SortingAccuracy,0.508133975,FPLV-SS
3917,105,F1,0.722547977,FPLV-SS
3920,110,Degree Diversity,0.808142534,FPLV-SS
3921,110,MAE,0.66983254,FPLV-SS
3922,110,RMSE,0.878709221,FPLV-SS
3923,110,HLU,1.488569592,FPLV-SS
3925,110,SortingAccuracy,0.508133975,FPLV-SS
3929,110,F1,0.722547977,FPLV-SS
3932,115,Degree Diversity,0.808142534,FPLV-SS
3933,115,MAE,0.66983254,FPLV-SS
3934,115,RMSE,0.878709221,FPLV-SS
3935,115,HLU,1.488569592,FPLV-SS
3937,115,SortingAccuracy,0.508133975,FPLV-SS
3941,115,F1,0.722547977,FPLV-SS
3944,120,Degree Diversity,0.808142534,FPLV-SS
3945,120,MAE,0.66983254,FPLV-SS
3946,120,RMSE,0.878709221,FPLV-SS
3947,120,HLU,1.488569592,FPLV-SS
3949,120,SortingAccuracy,0.508133975,FPLV-SS
3953,120,F1,0.722547977,FPLV-SS
3956,125,Degree Diversity,0.808142534,FPLV-SS
3957,125,MAE,0.66983254,FPLV-SS
3958,125,RMSE,0.878709221,FPLV-SS
3959,125,HLU,1.488569592,FPLV-SS
3961,125,SortingAccuracy,0.508133975,FPLV-SS
3965,125,F1,0.722547977,FPLV-SS
3968,130,Degree Diversity,0.808142534,FPLV-SS
3969,130,MAE,0.66983254,FPLV-SS
3970,130,RMSE,0.878709221,FPLV-SS
3971,130,HLU,1.488569592,FPLV-SS
3973,130,SortingAccuracy,0.508133975,FPLV-SS
3977,130,F1,0.722547977,FPLV-SS
3980,135,Degree Diversity,0.808142534,FPLV-SS
3981,135,MAE,0.66983254,FPLV-SS
3982,135,RMSE,0.878709221,FPLV-SS
3983,135,HLU,1.488569592,FPLV-SS
3985,135,SortingAccuracy,0.508133975,FPLV-SS
3989,135,F1,0.722547977,FPLV-SS
3992,140,Degree Diversity,0.808142534,FPLV-SS
3993,140,MAE,0.66983254,FPLV-SS
3994,140,RMSE,0.878709221,FPLV-SS
3995,140,HLU,1.488569592,FPLV-SS
3997,140,SortingAccuracy,0.508133975,FPLV-SS
4001,140,F1,0.722547977,FPLV-SS
4004,145,Degree Diversity,0.808142534,FPLV-SS
4005,145,MAE,0.66983254,FPLV-SS
4006,145,RMSE,0.878709221,FPLV-SS
4007,145,HLU,1.488569592,FPLV-SS
4009,145,SortingAccuracy,0.508133975,FPLV-SS
4013,145,F1,0.722547977,FPLV-SS
4016,150,Degree Diversity,0.808142534,FPLV-SS
4017,150,MAE,0.66983254,FPLV-SS
4018,150,RMSE,0.878709221,FPLV-SS
4019,150,HLU,1.488569592,FPLV-SS
4021,150,SortingAccuracy,0.508133975,FPLV-SS
4025,150,F1,0.722547977,FPLV-SS
4028,155,Degree Diversity,0.808142534,FPLV-SS
4029,155,MAE,0.66983254,FPLV-SS
4030,155,RMSE,0.878709221,FPLV-SS
4031,155,HLU,1.488569592,FPLV-SS
4033,155,SortingAccuracy,0.508133975,FPLV-SS
4037,155,F1,0.722547977,FPLV-SS
4040,160,Degree Diversity,0.808142534,FPLV-SS
4041,160,MAE,0.66983254,FPLV-SS
4042,160,RMSE,0.878709221,FPLV-SS
4043,160,HLU,1.488569592,FPLV-SS
4045,160,SortingAccuracy,0.508133975,FPLV-SS
4049,160,F1,0.722547977,FPLV-SS
4052,165,Degree Diversity,0.808142534,FPLV-SS
4053,165,MAE,0.66983254,FPLV-SS
4054,165,RMSE,0.878709221,FPLV-SS
4055,165,HLU,1.488569592,FPLV-SS
4057,165,SortingAccuracy,0.508133975,FPLV-SS
4061,165,F1,0.722547977,FPLV-SS
4064,170,Degree Diversity,0.808142534,FPLV-SS
4065,170,MAE,0.66983254,FPLV-SS
4066,170,RMSE,0.878709221,FPLV-SS
4067,170,HLU,1.488569592,FPLV-SS
4069,170,SortingAccuracy,0.508133975,FPLV-SS
4073,170,F1,0.722547977,FPLV-SS
4076,175,Degree Diversity,0.808142534,FPLV-SS
4077,175,MAE,0.66983254,FPLV-SS
4078,175,RMSE,0.878709221,FPLV-SS
4079,175,HLU,1.488569592,FPLV-SS
4081,175,SortingAccuracy,0.508133975,FPLV-SS
4085,175,F1,0.722547977,FPLV-SS
4088,180,Degree Diversity,0.808142534,FPLV-SS
4089,180,MAE,0.66983254,FPLV-SS
4090,180,RMSE,0.878709221,FPLV-SS
4091,180,HLU,1.488569592,FPLV-SS
4093,180,SortingAccuracy,0.508133975,FPLV-SS
4097,180,F1,0.722547977,FPLV-SS
4100,185,Degree Diversity,0.808142534,FPLV-SS
4101,185,MAE,0.66983254,FPLV-SS
4102,185,RMSE,0.878709221,FPLV-SS
4103,185,HLU,1.488569592,FPLV-SS
4105,185,SortingAccuracy,0.508133975,FPLV-SS
4109,185,F1,0.722547977,FPLV-SS
4112,190,Degree Diversity,0.808142534,FPLV-SS
4113,190,MAE,0.66983254,FPLV-SS
4114,190,RMSE,0.878709221,FPLV-SS
4115,190,HLU,1.488569592,FPLV-SS
4117,190,SortingAccuracy,0.508133975,FPLV-SS
4121,190,F1,0.722547977,FPLV-SS
4124,195,Degree Diversity,0.808142534,FPLV-SS
4125,195,MAE,0.66983254,FPLV-SS
4126,195,RMSE,0.878709221,FPLV-SS
4127,195,HLU,1.488569592,FPLV-SS
4129,195,SortingAccuracy,0.508133975,FPLV-SS
4133,195,F1,0.722547977,FPLV-SS
4136,200,Degree Diversity,0.808142534,FPLV-SS
4137,200,MAE,0.66983254,FPLV-SS
4138,200,RMSE,0.878709221,FPLV-SS
4139,200,HLU,1.488569592,FPLV-SS
4141,200,SortingAccuracy,0.508133975,FPLV-SS
4145,200,F1,0.722547977,FPLV-SS
4148,1,Degree Diversity,0.820119524,VS
4149,1,MAE,0.899538589,VS
4150,1,RMSE,1.165311694,VS
4151,1,HLU,1.212143986,VS
4153,1,SortingAccuracy,0.45066616,VS
4157,1,F1,0.677912312,VS
4160,2,Degree Diversity,0.812250683,VS
4161,2,MAE,0.798252773,VS
4162,2,RMSE,1.040119076,VS
4163,2,HLU,1.292211582,VS
4165,2,SortingAccuracy,0.463003517,VS
4169,2,F1,0.697440179,VS
4172,3,Degree Diversity,0.808005935,VS
4173,3,MAE,0.759872818,VS
4174,3,RMSE,0.994471931,VS
4175,3,HLU,1.335458245,VS
4177,3,SortingAccuracy,0.470629592,VS
4181,3,F1,0.707417768,VS
4184,4,Degree Diversity,0.804812427,VS
4185,4,MAE,0.739546704,VS
4186,4,RMSE,0.970679402,VS
4187,4,HLU,1.365823613,VS
4189,4,SortingAccuracy,0.475997887,VS
4193,4,F1,0.712909225,VS
4196,5,Degree Diversity,0.802822674,VS
4197,5,MAE,0.72689724,VS
4198,5,RMSE,0.955914116,VS
4199,5,HLU,1.382223104,VS
4201,5,SortingAccuracy,0.479897274,VS
4205,5,F1,0.717223364,VS
4208,6,Degree Diversity,0.801075126,VS
4209,6,MAE,0.718099213,VS
4210,6,RMSE,0.945629966,VS
4211,6,HLU,1.39710317,VS
4213,6,SortingAccuracy,0.483722541,VS
4217,6,F1,0.719779759,VS
4220,7,Degree Diversity,0.799110961,VS
4221,7,MAE,0.711701429,VS
4222,7,RMSE,0.938171482,VS
4223,7,HLU,1.407816725,VS
4225,7,SortingAccuracy,0.486589931,VS
4229,7,F1,0.721759647,VS
4232,8,Degree Diversity,0.797806382,VS
4233,8,MAE,0.706879163,VS
4234,8,RMSE,0.932579732,VS
4235,8,HLU,1.415162852,VS
4237,8,SortingAccuracy,0.48825638,VS
4241,8,F1,0.72322888,VS
4244,9,Degree Diversity,0.796798612,VS
4245,9,MAE,0.703020084,VS
4246,9,RMSE,0.928020155,VS
4247,9,HLU,1.42110519,VS
4249,9,SortingAccuracy,0.490763612,VS
4253,9,F1,0.724733115,VS
4256,10,Degree Diversity,0.795521844,VS
4257,10,MAE,0.69997586,VS
4258,10,RMSE,0.924437118,VS
4259,10,HLU,1.42816872,VS
4261,10,SortingAccuracy,0.491956388,VS
4265,10,F1,0.725328558,VS
4268,11,Degree Diversity,0.794257101,VS
4269,11,MAE,0.697488439,VS
4270,11,RMSE,0.92151885,VS
4271,11,HLU,1.432413373,VS
4273,11,SortingAccuracy,0.49329455,VS
4277,11,F1,0.726343632,VS
4280,12,Degree Diversity,0.793558955,VS
4281,12,MAE,0.695382667,VS
4282,12,RMSE,0.919040656,VS
4283,12,HLU,1.436520482,VS
4285,12,SortingAccuracy,0.494371542,VS
4289,12,F1,0.727198666,VS
4292,13,Degree Diversity,0.793227895,VS
4293,13,MAE,0.693592715,VS
4294,13,RMSE,0.91693753,VS
4295,13,HLU,1.440327776,VS
4297,13,SortingAccuracy,0.495358004,VS
4301,13,F1,0.727797085,VS
4304,14,Degree Diversity,0.792530891,VS
4305,14,MAE,0.692102218,VS
4306,14,RMSE,0.915169322,VS
4307,14,HLU,1.443567642,VS
4309,14,SortingAccuracy,0.496092057,VS
4313,14,F1,0.728006589,VS
4316,15,Degree Diversity,0.791694517,VS
4317,15,MAE,0.690741909,VS
4318,15,RMSE,0.91361022,VS
4319,15,HLU,1.447482966,VS
4321,15,SortingAccuracy,0.496474781,VS
4325,15,F1,0.728471076,VS
4328,16,Degree Diversity,0.791695775,VS
4329,16,MAE,0.689623117,VS
4330,16,RMSE,0.912254298,VS
4331,16,HLU,1.448175566,VS
4333,16,SortingAccuracy,0.497211146,VS
4337,16,F1,0.728504034,VS
4340,17,Degree Diversity,0.791463865,VS
4341,17,MAE,0.688536286,VS
4342,17,RMSE,0.911000979,VS
4343,17,HLU,1.451549609,VS
4345,17,SortingAccuracy,0.497762146,VS
4349,17,F1,0.728946622,VS
4352,18,Degree Diversity,0.790535376,VS
4353,18,MAE,0.687612176,VS
4354,18,RMSE,0.90988518,VS
4355,18,HLU,1.455077803,VS
4357,18,SortingAccuracy,0.498143012,VS
4361,18,F1,0.729176429,VS
4364,19,Degree Diversity,0.79057381,VS
4365,19,MAE,0.686809266,VS
4366,19,RMSE,0.90891037,VS
4367,19,HLU,1.458352282,VS
4369,19,SortingAccuracy,0.498248538,VS
4373,19,F1,0.729384235,VS
4376,20,Degree Diversity,0.790318538,VS
4377,20,MAE,0.686094725,VS
4378,20,RMSE,0.90801034,VS
4379,20,HLU,1.458947893,VS
4381,20,SortingAccuracy,0.498661351,VS
4385,20,F1,0.729365236,VS
4388,22,Degree Diversity,0.789527877,VS
4389,22,MAE,0.684711587,VS
4390,22,RMSE,0.906362021,VS
4391,22,HLU,1.461609036,VS
4393,22,SortingAccuracy,0.499333987,VS
4397,22,F1,0.729806781,VS
4400,24,Degree Diversity,0.788937207,VS
4401,24,MAE,0.683585227,VS
4402,24,RMSE,0.904932845,VS
4403,24,HLU,1.464119758,VS
4405,24,SortingAccuracy,0.498857295,VS
4409,24,F1,0.729962962,VS
4412,26,Degree Diversity,0.788545533,VS
4413,26,MAE,0.682697499,VS
4414,26,RMSE,0.903811729,VS
4415,26,HLU,1.4666091,VS
4417,26,SortingAccuracy,0.499396402,VS
4421,26,F1,0.730069596,VS
4424,28,Degree Diversity,0.78864077,VS
4425,28,MAE,0.681963563,VS
4426,28,RMSE,0.902858222,VS
4427,28,HLU,1.468063912,VS
4429,28,SortingAccuracy,0.500249178,VS
4433,28,F1,0.730186252,VS
4436,30,Degree Diversity,0.787829357,VS
4437,30,MAE,0.681310678,VS
4438,30,RMSE,0.902014399,VS
4439,30,HLU,1.471166989,VS
4441,30,SortingAccuracy,0.500449516,VS
4445,30,F1,0.730138451,VS
4448,32,Degree Diversity,0.787862947,VS
4449,32,MAE,0.680756867,VS
4450,32,RMSE,0.901282108,VS
4451,32,HLU,1.470514057,VS
4453,32,SortingAccuracy,0.500548024,VS
4457,32,F1,0.730197666,VS
4460,34,Degree Diversity,0.787582386,VS
4461,34,MAE,0.680202484,VS
4462,34,RMSE,0.900516582,VS
4463,34,HLU,1.472310608,VS
4465,34,SortingAccuracy,0.500728117,VS
4469,34,F1,0.730046198,VS
4472,36,Degree Diversity,0.787515355,VS
4473,36,MAE,0.679812586,VS
4474,36,RMSE,0.899934876,VS
4475,36,HLU,1.473158396,VS
4477,36,SortingAccuracy,0.500721154,VS
4481,36,F1,0.729850013,VS
4484,38,Degree Diversity,0.787727111,VS
4485,38,MAE,0.67945534,VS
4486,38,RMSE,0.899408066,VS
4487,38,HLU,1.473697302,VS
4489,38,SortingAccuracy,0.500826857,VS
4493,38,F1,0.729804601,VS
4496,40,Degree Diversity,0.787440852,VS
4497,40,MAE,0.679125798,VS
4498,40,RMSE,0.898944271,VS
4499,40,HLU,1.473483598,VS
4501,40,SortingAccuracy,0.501022945,VS
4505,40,F1,0.729941002,VS
4508,42,Degree Diversity,0.787286376,VS
4509,42,MAE,0.678818011,VS
4510,42,RMSE,0.898538041,VS
4511,42,HLU,1.473976453,VS
4513,42,SortingAccuracy,0.501208604,VS
4517,42,F1,0.730002881,VS
4520,44,Degree Diversity,0.787788928,VS
4521,44,MAE,0.678513682,VS
4522,44,RMSE,0.898101747,VS
4523,44,HLU,1.473146304,VS
4525,44,SortingAccuracy,0.501057107,VS
4529,44,F1,0.729965941,VS
4532,46,Degree Diversity,0.787374756,VS
4533,46,MAE,0.678258693,VS
4534,46,RMSE,0.897719097,VS
4535,46,HLU,1.475807532,VS
4537,46,SortingAccuracy,0.501071094,VS
4541,46,F1,0.729928625,VS
4544,48,Degree Diversity,0.787802183,VS
4545,48,MAE,0.678029108,VS
4546,48,RMSE,0.897370601,VS
4547,48,HLU,1.476371535,VS
4549,48,SortingAccuracy,0.501255661,VS
4553,48,F1,0.72982751,VS
4556,50,Degree Diversity,0.787672687,VS
4557,50,MAE,0.677797937,VS
4558,50,RMSE,0.897029996,VS
4559,50,HLU,1.475455989,VS
4561,50,SortingAccuracy,0.501098445,VS
4565,50,F1,0.729690979,VS
4568,52,Degree Diversity,0.787359925,VS
4569,52,MAE,0.677599347,VS
4570,52,RMSE,0.896722651,VS
4571,52,HLU,1.476699203,VS
4573,52,SortingAccuracy,0.500884406,VS
4577,52,F1,0.729667914,VS
4580,54,Degree Diversity,0.787187155,VS
4581,54,MAE,0.677442205,VS
4582,54,RMSE,0.896449876,VS
4583,54,HLU,1.475254324,VS
4585,54,SortingAccuracy,0.501059583,VS
4589,54,F1,0.729625636,VS
4592,56,Degree Diversity,0.787567942,VS
4593,56,MAE,0.677299798,VS
4594,56,RMSE,0.896198642,VS
4595,56,HLU,1.476244727,VS
4597,56,SortingAccuracy,0.501238759,VS
4601,56,F1,0.729504672,VS
4604,58,Degree Diversity,0.78734703,VS
4605,58,MAE,0.677131784,VS
4606,58,RMSE,0.895924485,VS
4607,58,HLU,1.47749495,VS
4609,58,SortingAccuracy,0.500876663,VS
4613,58,F1,0.729464157,VS
4616,60,Degree Diversity,0.786833763,VS
4617,60,MAE,0.677052522,VS
4618,60,RMSE,0.895780575,VS
4619,60,HLU,1.477221352,VS
4621,60,SortingAccuracy,0.500811245,VS
4625,60,F1,0.729497748,VS
4628,65,Degree Diversity,0.786770278,VS
4629,65,MAE,0.676771581,VS
4630,65,RMSE,0.895303297,VS
4631,65,HLU,1.476588991,VS
4633,65,SortingAccuracy,0.50079248,VS
4637,65,F1,0.729255703,VS
4640,70,Degree Diversity,0.787122027,VS
4641,70,MAE,0.676535332,VS
4642,70,RMSE,0.894924784,VS
4643,70,HLU,1.478143986,VS
4645,70,SortingAccuracy,0.500541662,VS
4649,70,F1,0.728940605,VS
4652,75,Degree Diversity,0.787345003,VS
4653,75,MAE,0.676352954,VS
4654,75,RMSE,0.894578731,VS
4655,75,HLU,1.477166561,VS
4657,75,SortingAccuracy,0.50018371,VS
4661,75,F1,0.728801081,VS
4664,80,Degree Diversity,0.787672504,VS
4665,80,MAE,0.67622335,VS
4666,80,RMSE,0.894341385,VS
4667,80,HLU,1.477357075,VS
4669,80,SortingAccuracy,0.49993212,VS
4673,80,F1,0.728588596,VS
4676,85,Degree Diversity,0.787315381,VS
4677,85,MAE,0.676159477,VS
4678,85,RMSE,0.894158638,VS
4679,85,HLU,1.47747997,VS
4681,85,SortingAccuracy,0.499311943,VS
4685,85,F1,0.728221814,VS
4688,90,Degree Diversity,0.787319885,VS
4689,90,MAE,0.676073432,VS
4690,90,RMSE,0.893906975,VS
4691,90,HLU,1.477730581,VS
4693,90,SortingAccuracy,0.499380546,VS
4697,90,F1,0.728042722,VS
4700,95,Degree Diversity,0.787915045,VS
4701,95,MAE,0.676050484,VS
4702,95,RMSE,0.893732476,VS
4703,95,HLU,1.478087743,VS
4705,95,SortingAccuracy,0.498787416,VS
4709,95,F1,0.727883935,VS
4712,100,Degree Diversity,0.788124926,VS
4713,100,MAE,0.676002705,VS
4714,100,RMSE,0.893550038,VS
4715,100,HLU,1.479180449,VS
4717,100,SortingAccuracy,0.498460922,VS
4721,100,F1,0.72756893,VS
4724,105,Degree Diversity,0.78784629,VS
4725,105,MAE,0.676019359,VS
4726,105,RMSE,0.893463016,VS
4727,105,HLU,1.477993958,VS
4729,105,SortingAccuracy,0.497947294,VS
4733,105,F1,0.727304822,VS
